# Registry of RETRACTED phrasings — consumed by scripts/doc_gates.sh (gate 3).
#
# WHY: a correction ledger that says "this was propagated" is a CLAIM, not evidence.
# On 2026-08-01 the four-rule conflict theorem's retracted scope was still stated on the
# README front page, in TR-1's executive summary, in a figure alt-text, and in the
# CLAIMS_DECIDED row grading it REFUTED — invisible to three review passes precisely
# because TR-2's revision entry asserted the propagation was already done. This file
# makes the ledger self-enforcing: add a row when you retract something, and the gate
# fails if the retracted wording ever reappears.
#
# FORMAT (tab-separated, 3 columns):
#   <retracted fixed string>	<file allowed to narrate the retraction>	<note>
# The allow column is matched as a substring of the "file:line:" prefix, so it exempts
# the document that legitimately quotes the old wording while explaining the retraction.
#
# ADD A ROW EVERY TIME YOU RETRACT OR RESCOPE A PUBLISHED CLAIM.
#
# ============================================================================================
# THE CENSUS RULE (2026-09-02, prose batch B3 — backlog items 151 and 155)
#
# WHY IT IS HERE RATHER THAN IN A FINDING DOCUMENT. Five batches in one night each found a live
# site this registry could not have caught, for five structurally different reasons, and each
# wrote the lesson into its own row note. A lesson recorded five times in five notes is a lesson
# nobody applies at the sixth registration. This file is the one thing a batch is guaranteed to
# open when it registers a row, so the rule lives here and nowhere else. It is written as a
# checklist because that is the only form a later batch can be held to.
#
# THE PROPERTY THE WHOLE RULE DEFENDS: a needle matching nothing is NOT evidence the claim is
# gone. It may be evidence the needle cannot reach it. Every failure below is silent and
# reassuring — the census reports "1 -> 0", GATE 3 prints [ok], GATE 11 confirms the ledger
# entry, and the claim is still published. Every statement in that chain is true.
#
# ---- PART A: WHAT A CENSUS MUST GREP IN ADDITION TO THE REGISTERED WORDING -----------------
# Run all six before reporting a count. Each is a spelling in which the same claim survives.
#
#   A1. THE VALUE, ABBREVIATED. A retired number has spellings. Grep the full integer AND the
#       conventional short form, with and without digit-group commas, in every unit prefix the
#       corpus uses. (P76: one long-form occurrence and four short-form ones in one file, so a
#       grep for the integer EXONERATED it. Two earlier passes had been through that file.)
#
#   A2. THE CLAIM, RE-INFLECTED. Grep the claim's content words, not the registered sentence.
#       An adverb-plus-participle also appears as a hyphenated adjective, a noun phrase and a
#       relative clause. (P69: ten registered needles all spelled one form; the survivor was
#       the hyphenated adjective, and ZERO of the ten matched it when all were run mechanically.)
#
#   A3. CHARACTER VARIANTS. fold_variants() in scripts/doc_gates.sh normalises quotes, three
#       dash forms, the multiplication glyphs, >= and <=, four space widths and digit commas.
#       It deliberately does NOT fold backtick, ellipsis or the approximation glyphs — each a
#       measured decision recorded at the function. Grep the unfolded families by hand.
#
#   A4. THE LINE WRAP. git grep is line-based; GATE 3 flattens the file first. A claim spanning
#       a hard wrap is invisible to the grep that "cleared" it and visible to the gate, which
#       reports it as (spans-lines). Flatten before grepping, or trust the gate over your search.
#       (RP-face5c0c is such a site.)
#
#   A5. THE CORPUS BOUNDARY. GATE 3 sees the tracked *.md set plus reports/evidence/**. It does
#       NOT see .py, .c, .sh, .lean, .tsv or .txt. Grep those separately, ALWAYS, and expect
#       hits — the emitter is where a retracted claim reaches a reader who never opens a
#       document. (RP-40edf278: four roae.py sites. RP-20bac6b5: solve.py:1581 prints the
#       retired framing at run time, four lines below the docstring that withdraws it.)
#
#   A6. THE SAME CLAIM IN ANOTHER AUTHOR'S WORDS. Grep the claim's distinctive proper nouns and
#       its logical SHAPE — a boundary index near a universal negator, a named source near a
#       present-tense assertion — not its words. Needles-per-claim scales with the number of
#       people who ever wrote the claim, not with the number of files. (RP-9854018f: the same
#       universal, live in a second file, sharing NO substring with the first.)
#
# ---- PART B: HOW TO TELL WHEN NO SINGLE NEEDLE CAN COVER A CLAIM ---------------------------
# Any ONE of these is decisive. When one holds, register the sites separately and say in each
# note that it is one of N. Never widen a needle to force the sites into a single row.
#
#   B1. THE LIVE SITES' LONGEST COMMON SUBSTRING IS NOT THE CLAIM. If the shared span is a
#       neutral referent — a commit range, a constraint name, a file path — registering it is a
#       FALSE RETRACTION against wording the project still uses correctly. Measure the shared
#       span before choosing it. (Item 19: one claim, three grammars, three rows.)
#
#   B2. WIDENING WOULD SWALLOW A CORRECT LIVE USE. Test the wider needle FIRST with
#       allow=__none__ and read which files it hits; if any hit is correct prose, the wider
#       needle is dead. Measure, do not reason about it. (P68 measured and REJECTED a covering
#       needle on exactly this ground; RP-b2782ac4's note records a second rejection.)
#
#   B3. THE CLAIM IS NARRATED IN MORE THAN ONE FILE. The allow column holds ONE filename. Two
#       legitimate narrators need two rows, or one narrow needle per narrator. There is no third
#       option, and editing a faithful historical record so that a gate goes green is not one.
#       (RP-20bac6b5's note records the spelling that had to be given up for this reason.)
#
#   B4. WHAT WAS WITHDRAWN IS AN IMPLICATION OVER A TRUE PREMISE. The needle must carry the
#       implication. Registering the premise puts a false retraction on the permanent record
#       and, if a sweep follows the registration, drives correct statements out of the code.
#       (RP-9ef9344b: the premise is asserted correctly in two verifiers and one document.)
#
#   B5. THE SURVIVOR IS OUTSIDE THE CORPUS. No row can reach it. Disclose it by file and line in
#       the row note AND in the ledger entry, and say plainly that the row does not cover it. A
#       row that reads like coverage it does not provide is worse than no row at all.
#
# ---- PART C: WHAT TO REPORT ----------------------------------------------------------------
# A census result is "<before> -> <after>" PLUS which of A1-A6 were actually run. A bare "0 hits"
# is not a census; it is one grep. And a needle must match at least one site at HEAD before it is
# registered: a row whose needle has never matched anything cannot be distinguished, later, from
# a row whose claim was swept — both print [ok] forever.
# ============================================================================================

would also narrow to near-uniqueness	__none__	Retracted 2026-09-02 (prose batch P54, charge NUMBERLESS_UNIVERSALS): documentation/SOLVE.md's "what is genuinely special about King Wen" paragraph closed on a numberless universal -- the specific complement distance, starting pair and diff distribution of an unrestricted class of sequences were said to carry the same narrowing power as King Wen's. No population, no scope, no measured degree. NO MEASUREMENT EXISTS AND NONE IS DERIVABLE, checked before concluding: the only evidence is the 9/10 historical null run disclosed two paragraphs above, whose artifacts were not preserved; the solve.py --extraction-null mode that would reproduce it is PROPOSED and not built (grep of both trees returns only doc sites and the GATE 25 proposal-marker comment), and roae-private/CURRENT_STATE.md:313 records the same finding independently -- "no reproduction surface in either tree". No cached 13,296-ordering differential artifact exists to derive a fiber-size distribution from, and regenerating it is a 63-minute solver run, not a prose-lane derivation. Corrected form drops the quantifier and states the DEDUCTIVE content instead -- the extraction is self-fulfilling, because C3-C5 are values read off the target, so the constraints it returns are satisfied by that target by construction -- then states the gap explicitly: the fraction and the degree are unmeasured. THIS IS A SIBLING-RESIDUE CLOSURE. documentation/GUIDE.md retired the identical sentence on 2026-09-01 as INL-b7f79b5 (CORRECTIONS_INVENTORY.tsv:227) and that pass reached neither SOLVE.md nor SOLVE_SUMMARY.md, which sat one day unfixed. CENSUS at registration over every tracked md/tsv/txt: 1 hit before, 0 after. The companion needle for the SOLVE_SUMMARY.md wording is RP-944b9b41. The subject-side spelling "any sequence's specific" would have covered both sites in one row and was NOT registered: it carries an ASCII apostrophe, which this gate's character-variant fold does not normalise, so a typographic apostrophe would walk straight past it. Both registered needles are apostrophe-free by construction. allow is __none__ because the CORRECTIONS.md entry cites the key rather than quoting the string, per the RP-502d8730 precedent. Recorded in CORRECTIONS.md as RP-33e91f43.
would similarly narrow the search space	__none__	Retracted 2026-09-02 (prose batch P54, charge NUMBERLESS_UNIVERSALS): the SOLVE_SUMMARY.md sibling of RP-33e91f43 above, in documentation/SOLVE_SUMMARY.md section "An important caveat" -- the same numberless universal, spelled with a DIFFERENT PREDICATE ("similarly narrow the search space" against SOLVE.md's "also narrow to near-uniqueness") and a DIFFERENT OBJECT ("specific properties" against the enumerated three), so neither site's needle can reach the other and two rows are required rather than one. Registered separately for exactly the reason RP-502d8730 recorded: a retired claim survives in a different grammatical form. Same correction, same evidence, same unmeasured gap -- see RP-33e91f43's note for the full derivability check. This section is the target of THREE inbound anchors to #an-important-caveat (GUIDE.md:191, GUIDE.md:198 and DISTRIBUTIONAL_ANALYSIS.md:304); the fix is body prose only and changes no heading, and all three were re-verified to resolve after the edit. CENSUS at registration over every tracked md/tsv/txt: 1 hit before, 0 after. allow is __none__. Recorded in CORRECTIONS.md as RP-944b9b41.
not implied by any other boundary	__none__	Retracted 2026-09-02 (Codex V2-L01 #1 census, prose batch P68): documentation/PROJECT_OVERVIEW.md asserted at TWO sites (the minimum-4-set paragraph and the 560T 'still mandatory' bullet) that boundaries 25 and 27 carry information no other boundary implies. That is FALSE, and no enumeration is needed to see it: SOLVE.md defines boundary N as pinning the pairs at positions N AND N+1, so boundary 24 AND boundary 26 entail boundary 25, and boundary 26 AND boundary 28 entail boundary 27; every record satisfying {1,4,21,24,26,28} therefore satisfies {1,4,21,25,27}, which leaves zero non-KW survivors at 560T (BOUNDARY_MINIMUM.md), so a six-boundary set containing neither 25 nor 27 identifies King Wen. What survives, and is now what both sites say, is the SINGLE-boundary statement, which is exact: one boundary pins two consecutive positions, so only boundary 25 pins {25,26}. The cardinality-5 question stays open -- entailing 25 and 27 both needs positions 25,26,27,28 pinned, two boundaries pin at most four positions, and the only two-boundary set pinning exactly those four is {25,27} itself. THE ADJUDICATED CHARGE POINTED AT ONE SITE (the 'of all other boundaries' wording at the conditional-entropy paragraph) AND THAT ONE WAS ALREADY CLOSED at HEAD; these two were found by censusing the CLAIM rather than the charged string. NOT FIXED, because they are outside this lane's files and are reported instead: documentation/SOLVE.md:391 states the same universal as 'no other boundary combination can eliminate what they eliminate' and documentation/HISTORY.md:795 as 'no combination of other boundaries kills the families they catch' -- neither is reachable by this needle, which is exactly the reachability lesson this batch recorded. allow is __none__: the CORRECTIONS.md entry cites the key RP-212288d7 and the in-place marker at the 560T bullet DESCRIBES the retired universal instead of quoting it, so nothing in the corpus carries the string.
hexagram by number/name	__none__	Retracted 2026-09-02 (Codex V2-L22 #1 residue, prose batch P68): documentation/ROAE_PY_CLI.md's SYNOPSIS comment for --lookup. Traditional and translated hexagram titles were removed from roae.py on 2026-08-27 and prose batch P07 corrected the DATA description at the FILES section, but three interface summaries kept advertising 'name' as an accepted lookup key. EXECUTED, not read: --lookup Qian, --lookup with the Chinese character, --lookup Zhun and --lookup with its Chinese character each print 'No hexagram found matching', while --lookup "Water over Thunder" returns hexagram 3 and --compare Qian Kun prints 'Could not find hexagram: Qian'. Three needles rather than one because the three sites share no substring: this one is the slash spelling, RP-625ddaa2 is the numbered long form and RP-40edf278 is the --compare parenthetical. The single-word needle that would have covered all three ('or name') matches 7 files at HEAD including CITATIONS.md and KING_WEN_PROVENANCE.md, where it is correct, so it was measured and REJECTED rather than registered. allow is __none__; the CORRECTIONS.md entry cites the key.
by number (1-64) or by name	__none__	Retracted 2026-09-02 (Codex V2-L22 #1 residue, prose batch P68): documentation/ROAE_PY_CLI.md's INTERACTIVE QUERIES row for --lookup, the sibling of RP-f00d31ac in its long numbered spelling. Same defect, same evidence, same 2026-08-27 removal -- see RP-f00d31ac's note. The replacement text does not merely drop the retired word: it names what the tool DOES accept (trigram-derived labels) and states the negative that the reviewer executed, so the row is falsifiable by running it. allow is __none__.
each by number or name	__none__	Retracted 2026-09-02 (Codex V2-L22 #1 residue, prose batch P68): documentation/ROAE_PY_CLI.md's INTERACTIVE QUERIES row for --compare, the third sibling of RP-f00d31ac. Registered separately because the --compare row spells the key with 'each by', which neither of the other two needles can reach. THE CODE-SIDE SIBLINGS ARE NOT COVERED BY ANY NEEDLE AND ARE DISCLOSED IN THE DOC INSTEAD: roae.py:2241, :2242, :5088 and :5090 still say 'or name', and GATE 3's corpus is the tracked *.md set plus reports/evidence/**, so no registry row can reach a Python file. allow is __none__.
the five-rule conflict decision	__none__	Retracted 2026-09-02 (backlog 43/44, SAT batch B5): sat.py's grand-ccn4 docstring and documentation/SAT_CLI.md's EXAMPLES heading described grand-ccn4 using the wording this row registers - cited as RP-c4a9eaf8 and deliberately NOT quoted here, matching the RP-84aeeb62 row below and this project's rule that a needle is never restated inside its own note. sat.py RULESETS["grand-ccn4"] enforces exactly four rules (parity, rhythm, gender, ccn4); the five-rule union is grander-strict. The needle carries a leading definite article, so the correct SAT_CLI.md table row naming the four- and five-rule decisions together does not fire. Note text repaired 2026-09-02 by prose batch B2; the phrase column is untouched, so the key is unchanged.
five classical rules	__none__	Retracted 2026-09-02 (backlog 45, SAT batch B5): reports/certificates/README.md's executive summary described the conflict theorem using the retired wording registered by this row — not quoted here, because quoting a needle inside its own note is the self-match GATE 3 exists to prevent, and this row tripped it on first append. The certificate grand_ccn4_unsat.drat.gz is emitted from a FOUR-rule RULESETS entry (vars=7035 clauses=262093 = base 239062 + parity 558 + rhythm 18360 + gender 3113 + ccn4 1000). 'classical' also mislabelled 1989-2016 literature rules. Replaced with 'the four literature rules (Moore parity, Moore rhythm, Schulz gender, S25-28 trigram configuration)'.
a complete generative recipe exists	CORRECTIONS	Retracted 2026-04-11 by CX-02 and registered 2026-09-02 (backlog item 17, prose batch B3): the wording is the third clause of CX-02's BEFORE line and is cited here as RP-20bac6b5 rather than restated, per this project's rule that a needle is never quoted inside its own note. CENSUS AT REGISTRATION, measured not assumed: the only occurrence in GATE 3's corpus is CX-02's own BEFORE line in documentation/CORRECTIONS.md, which the allow column exempts. Every other corpus mention of the retired framing already negates it -- documentation/SOLVE.md's --rules comment and its scoped section heading, documentation/SOLVE_PY_CLI.md's --rules row, documentation/HISTORY.md's April-2026 list of claims that were later overturned, and documentation/CITATIONS.md's unrelated trigram-circle sense -- so nothing was swept and the before/after census is 1 -> 1, both allowed. THE BROADER THREE-WORD SPELLING COULD NOT BE REGISTERED, AND THE REASON IS STRUCTURAL RATHER THAN AN OVERSIGHT: it is live in TWO narrating files, documentation/CORRECTIONS.md (CX-02's heading and BEFORE line) and documentation/HISTORY.md (the April-11 claims list), and the allow column holds exactly ONE filename, so no single row can exempt both; a row naming either alone would hold the other permanently red over correct historical narration, and rewriting a faithful record of what was once claimed to satisfy a gate is the wrong direction. THE EMITTER IS OUTSIDE THIS GATE ENTIRELY: solve.py:1581 still prints the retired framing as the banner of --rules at run time, four lines below the solve.py:1577 docstring that withdraws it -- the same shape as the solve.c:19 case -- and GATE 3's corpus is the tracked *.md set plus reports/evidence/**, so no registry row can reach a Python file. The backlog item asking for this row said that a phrase ban which does not cover the emitter is not a ban; it is right, this row is the reachable half, and the unreachable half is disclosed here rather than implied covered. The triage row for this item predicted allow entries would be needed for solve.py's own withdrawing comments; that prediction is wrong for the same corpus reason -- a .py file is never scanned, so it can neither fail nor need exempting.
LTO compiler-layout effects from hardening commits	CANONICAL_HASHES	Retracted 2026-08-30 (batch 1) and registered 2026-09-02 (backlog item 19, prose batch B3): the May-25 working diagnosis of the 1T canonical anchor drift 5a0f0bc2... -> 74d39760..., cited by key as RP-3bbdabe5 and not restated here. Task #108's Q4-Q10 investigation, closed 2026-05-27, established the drift as HOST-ENVIRONMENT-level -- gcc/glibc/kernel patch versions, ASLR seed, CPU microcode revision -- and NOT source-level: the seven hardening commits were empirically exonerated and LTO was empirically ruled out (-fno-lto reproduced 74d39760... exactly). documentation/CANONICAL_HASHES.md:249 carries the correction that quotes this wording in the act of withdrawing it, which is why the allow column names that file. THE ROW GATE 3 HAD NO ROW FOR: batch 1 corrected both CANONICAL_HASHES.md sites and registered nothing, so the gate ran green over a retracted attribution for four months, which is exactly the failure GATE 11's charter describes -- a correction that is propagated but not recorded. This is one of THREE rows for ONE claim; see RP-b2782ac4 and RP-a9fbf7b7. Census at registration 1 -> 1, the one being the allowed narration; nothing was swept and no figure, sha or verdict moved.
LTO compiler-layout drift from the 7 hardening commits	CANONICAL_HASHES	Retracted 2026-08-30 (batch 1) and registered 2026-09-02 (backlog item 19, prose batch B3): the SECOND spelling of the attribution registered as RP-3bbdabe5, live at documentation/CANONICAL_HASHES.md:267 inside its own correction bracket. Cited by key as RP-b2782ac4, not restated. Registered separately because the two sites in ONE file spell the same refuted cause differently -- one says effects from hardening commits, the other drift from the 7 hardening commits -- and share no span long enough to be a safe needle: their longest common substring that is not the bare mechanism name is the neutral commit-range referent, which is CORRECT wording still used at CANONICAL_HASHES.md:251 and PERFORMANCE_HISTORY.md:1338 and must not be registered. THE BARE MECHANISM NAME WAS MEASURED AND REJECTED as a covering needle for the same reason: it is live and correct at CANONICAL_HASHES.md:340, where the separate #99 100B-bisect speculation about d683794 is deliberately left standing as a hedged likely mechanism at a scale HISTORY does not supersede. Census 1 -> 1, allowed.
drift was introduced by one or more of the 7 hardening commits	PERFORMANCE_HISTORY	Retracted 2026-08-30 and registered 2026-09-02 (backlog item 19, prose batch B3): the THIRD spelling of the claim registered as RP-3bbdabe5 and RP-b2782ac4, cited here as RP-a9fbf7b7 and not restated. It is live at documentation/PERFORMANCE_HISTORY.md:1331, in a 2026-05-27 run-note bullet that the 2026-08-30 pass chose to leave as written with a correction blockquote immediately beneath it rather than to edit in place -- the opposite convention from CANONICAL_HASHES.md's inline brackets, and the reason the allow column names this file. NOT SWEPT, DELIBERATELY: re-editing a disclosed and adjacent withdrawal to satisfy a gate would rewrite another batch's recorded choice, and the withdrawal is two lines below the bullet. THE THREE ROWS ARE ONE CLAIM IN THREE GRAMMARS ACROSS TWO FILES, which is the needle-reachability class in the wild: no single registrable string reaches all three sites, and the allow column holds one filename per row, so covering two narrating files needs at least two rows however the wording falls. The item that asked for this row predicted THREE allow entries including reports/TR3_REPRODUCIBLE_ENUMERATION.md; measured at HEAD, TR-3 describes the withdrawal without quoting any registrable wording of it (:54-55, :62), so it needs no allow entry and gets none. Census 1 -> 1, allowed.
C2 forbids 5 → d ∈ {1,3}	TR7_CIRCULAR_READING	Retracted 2026-07-03 in public commit 0c24637 and registered 2026-09-02 (backlog item 32, prose batch B3): the FALSE THEOREM that solve.c's --verify-wrap-parity printed to stdout, cited by key as RP-9ef9344b and not restated here. It contradicted the SAT-established existence of a C1-C5-valid sequence with wrap distance 5 (python3 sat.py --witness wrap-d5, sequence in documentation/CIRCULAR_KING_WEN.md); the corrected statement admits d=5, which linear C2 does not exclude at the wrap. Comment and stdout only, selftest sha unchanged, tabulator always correct. Live at exactly one corpus site, reports/TR7_CIRCULAR_READING.md:126, which quotes it in the act of recording the correction -- hence the allow column. Census 1 -> 1, allowed; solve.c carries no residue of it at HEAD. THE BACKLOG ITEM ASKED FOR A DIFFERENT AND WRONG STRING, AND THAT REQUEST IS DECLINED ON THE RECORD: it asked to register the bare four-token clause asserting that C2 excludes transition distance 5. That clause is TRUE and is live and correct in sat.py:166 and verify.py:2755, where it annotates the admissible-distance tuple, and in documentation/BRANCHES_EXPLAINED.md:181 in its relative-clause spelling. Registering it would have put a false retraction on the record against wording the project still relies on. What was retracted is not the premise but the IMPLICATION drawn from it -- the two-element conclusion set -- so the needle carries the arrow and the set and starts at the premise only to be narrow enough to be unique.
reordering the traversal does not move	SEARCH_SPACE_SIZE	Retracted 2026-09-01 and registered 2026-09-02 (backlog item 55, prose batch B3): clause (2) of documentation/SEARCH_SPACE_SIZE.md's "Why this changes no finding" paragraph asserted a blanket order-invariance for the project's findings, under a lead-in claiming every result is invariant to it. Cited by key as RP-face5c0c, not restated. The universal is unsupported and this tree holds a measured counterexample class: a percentile or a boundary minimum is a function of the COMPARISON SET, and reordering demonstrably moves the comparison set -- see documentation/PERFORMANCE_HISTORY.md section "task #69: MRV variable ordering" (numeric versus SOLVE_VAR_ORDER=fail-first on --branch 24 0 at a canonical-equivalent 100 B budget produced non-overlapping record slices) and documentation/SYMMETRY_SEARCH.md. The surviving scoped statement is that values read off King Wen itself and its membership in the C1-C5 set are order-invariant, while relative comparisons over the enumerated set hold under the FIXED PUBLISHED REGIME only. THE NEEDLE SPANS A HARD WRAP AT ITS ONLY SITE and is invisible to a line-based git grep -- GATE 3 reports it as (spans-lines) -- which is why the sweep that wrote the correction could register nothing by grepping for it. Census 1 -> 1, the one being the allowed narration at SEARCH_SPACE_SIZE.md:93-94. THIS ROW COVERS ONE OF TWO LIVE SPELLINGS OF THE SAME UNIVERSAL: the sibling in documentation/CRITIQUE.md shares no substring with it and is registered separately as RP-9854018f.
therefore invariant to traversal order	__none__	Retracted and swept 2026-09-02 (backlog item 55, prose batch B3): documentation/CRITIQUE.md:104's search-setup-artifact bullet closed on the same blanket order-invariance universal that documentation/SEARCH_SPACE_SIZE.md retired on 2026-09-01, spelled differently. Cited by key as RP-9854018f, not restated. THIS SITE WAS LIVE AND UNCORRECTED AT HEAD -- the 2026-09-01 pass fixed its own file and this sibling shares NO SUBSTRING with the wording it registered there (RP-face5c0c), so no needle derived from that correction could reach it. Found by censusing the CLAIM rather than the string. FIXED IN PLACE, not merely recorded: the clause now states the surviving scoped result -- values read off King Wen itself and its membership in the C1-C5 set are order-invariant, while relative comparisons over the enumerated set hold under the fixed published regime and are not claimed invariant under traversal reordering -- and carries a dated scope-correction marker that DESCRIBES the retired universal instead of quoting it, which is why the allow column is __none__ and the census is 1 -> 0. No figure, count, sha or verdict in CRITIQUE.md moves.
./solve --estimate-knuth ...	CORRECTIONS.md	Retracted 2026-09-02 (Codex V2-19 #3, code batch V-1): a published command with an ELLIPSIS where the probe count belongs. strtoull("...") is 0, and 0 probes selects whole-tree EXACT enumeration -- an unbounded walk, no output, rc 124 under timeout on a stock build of main. Live site at registration: reports/TR4_SIZE_OF_THE_SPACE.md:264 (1 -> 0). Census: A2 (grep estimate-knuth followed by a non-digit: 0 further sites), A3 (unicode ellipsis U+2026 variant: 0), A5 (.py/.sh/.c/.tsv/.txt: 0 -- scripts/knuth_c67_repro_gate.sh names the ZERO-probe form, which is the exact mode and correct), A6 (shape: every other --estimate-knuth site carries an integer or a metavariable). The ellipsis is deliberately NOT folded by fold_variants, so this needle is literal. Key RP-65575f51.
No Gray code beats KW on complement distance, empirically	__none__	Retracted 2026-09-02 (prose lane; PROSE_LANE_FOLLOWUPS CRITIQUE.md:133-region item; key RP-84738f4b): documentation/CRITIQUE.md's C3-by-family bullet promoted a 10^5-draw sample minimum (832 > 776) from a non-uniform Gray-code sampler into a universal over the family; the 2026-08-28 marker at CRITIQUE.md:60 had already demoted the minimum reading but this bullet was never swept. Census 1 -> 0. Parts run: A1 n/a (no retired value); A2 re-inflections 'no gray code', 'gray code beats', 'gray-code beats', 'beats KW', 'beats King Wen' (case-insensitive) — 0 other live sites, the only extra hit is CORRECTIONS.md:1704's narration; A3 folded forms — 0; A4 the gate flattens; A5 .py/.c/.sh/.tsv/.txt — 0; A6 the minimum-shaped sites ('832 ... 776') are CRITIQUE.md:60/:122, SOLVE.md:711 and CORRECTIONS.md:1698-1702, all scoped rate/table statements or narration, not the claim. The site now DESCRIBES the withdrawn universal under a dated marker rather than quoting it, so allow is __none__.
irreplaceable: no combination of other boundaries kills the families they catch	documentation/HISTORY.md	Retracted 2026-09-02 (prose lane; key RP-4e9124e6): the boundary-keystone universal P68 refuted at cardinality 6 (boundary N pins pairs N and N+1, so {24,26} entails 25 and {26,28} entails 27; {1,4,21,24,26,28} isolates King Wen at 560T), stated at documentation/HISTORY.md:795-796 in a grammatical form RP-212288d7 cannot reach. HISTORY.md is a dated narrative log and keeps the wording under an inline SCOPE CORRECTED marker, hence the allow; census 1 -> 1 (allowed). NEEDLE NARROWED BY ONE WORD (B3, measured): the bare clause is also QUOTED in CORRECTIONS.md's 2026-09-02 P68 entry as narration, and the allow column holds one filename, so the registered spelling carries the preceding 'irreplaceable:' which only the HISTORY site has — the bare clause is therefore NOT covered by this row, and is disclosed here as such. One of THREE rows for one claim (B1: the sites share no substring): RP-212288d7 (PROJECT_OVERVIEW.md, swept), this row, and RP-9d2dfa92 (SOLVE.md:391, swept). The claim spans a hard wrap at the HISTORY site (A4) — the gate reports it as (spans-lines). SOLVE.md:413's 'the other 2 of your 4' wording is the SCOPED 4-set statement the counterexample leaves standing and is NOT a site.
no other boundary combination can eliminate what they eliminate	CORRECTIONS	Retracted and swept 2026-09-02 (prose lane; key RP-9d2dfa92): documentation/SOLVE.md:391's conditional-entropy paragraph carried the same keystone universal in a third grammar. RP-212288d7's own note reported it as NOT FIXED; the P68 CORRECTIONS.md entry then WITHDREW that sibling, saying the string appears nowhere in SOLVE.md — MEASURED FALSE: `git show HEAD:documentation/SOLVE.md` carries it exactly once, at :391, authored 2026-05-12 (`05836834`) and unchanged since. Census 1 -> 0 live (the site now describes the retired universal under a dated SCOPE CORRECTED marker); the one remaining occurrence is that P68 narration in CORRECTIONS.md, hence the allow. Parts run: A2 'boundary combination' / 'other boundaries' near a universal negator across *.md — HISTORY.md:795 (registered as RP-4e9124e6) and PROJECT_OVERVIEW.md (already swept) are the only siblings; A5 .py/.c/.sh/.tsv/.txt — 0; A6 the logical shape (keystone index near 'no other'/'no combination') — SOLVE.md:413 is scoped to 4-sets and stands.
GENERATIVE RECIPE (discovered constraints)	__none__	The title line of the --rules banner solve.py printed AT RUN TIME (solve.py:1581 at the 2026-09-02 HEAD), retracted 2026-04-11 by CX-02 and registered 2026-09-02 (docs/tests lane, item R-1) as RP-6986cc78, cited by key and never restated. WHY THIS ROW EXISTS WHEN RP-20bac6b5 ALREADY DOES: GATE 47 (code-needles) measured at its own build that HEAD:solve.py returned NO hit against the registry -- the CX-02 row holds the framing in one spelling and the banner printed another, so a ban on the claim did not reach the emitter's bytes. SPELLING, MEASURED NOT CHOSEN: the bare two-word upper-case title (RP-3b8f1985, NOT registered) was tried first and REJECTED by GATE 6, which treats every tracked .py containing savefig -- solve.py included -- as a figure generator, folds and flattens WITHOUT stripping comment markers, and has NO allow mechanism: it fired on the print_rules() comment at solve.py:1580 that quotes the old title in order to withdraw it, and solve.py is not this lane's to edit. The full title with its parenthetical matches HEAD:solve.py once (Part C satisfied at HEAD; GATE 47 in a disposable clone at HEAD -> HIT rc 1) and the working tree ZERO times, so this row has no allow entry and -- said plainly -- will print [ok] from now on with nothing to distinguish it from a swept row; the sibling row below is the one an allow row keeps measurably alive. CENSUS AT REGISTRATION, A1-A6 run: GATE 3 corpus 0 -> 0 (the upper-case spelling never appeared in a tracked *.md or reports/evidence/**); GATE 47 corpus HEAD:solve.py 1 live -> working tree 0. B2 MEASURED AND DECISIVE: the lower-case phrase must NOT be registered -- it is live and correct in negations at SOLVE.md:735, SOLVE_PY_CLI.md:97, HISTORY.md:42 and solve.py:1577/1592/11878, and in CITATIONS.md:1615's unrelated trigram-circle sense; the match is case-sensitive fixed-string, so this row reaches none of them. One of TWO rows for the one banner (B1: the two lines share no span that is the claim); the second is the row below. tests.py's TestRulesBannerCarriesNoRetractedPhrase reads this registry at run time and fails against the pre-fix HEAD:solve.py naming this key.
To reconstruct the King Wen sequence, satisfy these rules simultaneously	__none__	The second line of the same --rules banner (solve.py:1584 at the 2026-09-02 HEAD): the CX-02 claim in imperative form, telling the reader the rules reconstruct the sequence. Retracted 2026-04-11, registered 2026-09-02 (item R-1) as RP-fe7deb9f. Registered WITHOUT the banner's trailing colon so the needle reaches both the printed line and a quotation of it. CENSUS AT REGISTRATION, A1-A6 run: GATE 3 corpus 0 -> 0; GATE 47 corpus HEAD:solve.py 1 live -> working tree 1 quoted-to-withdraw at solve.py:1580-1581, where the quotation is HARD-WRAPPED across two comment lines (A4: a line-based grep sees only the second half; the gate's comment-marker strip + flatten sees the whole) and is allowed by a DOC_GATE_CODE_NEEDLE_ALLOW.tsv row anchored on 'The banner used to read', max 1. Known-positive: GATE 47 in a disposable clone at HEAD with this row -> HIT, rc 1. A6 run and disclosed: solve.py:7's module docstring says the program 'Attempts to reconstruct the King Wen sequence from a minimal set of rules' -- a statement of what it tries, not that it succeeds -- and is left standing; this row does not and should not reach it. Second of two rows for the one banner (B1). tests.py's TestRulesBannerCarriesNoRetractedPhrase reads this registry at run time and asserts no row's phrase appears in the --rules output, so a reintroduced banner now fails BOTH the gate and the harness.
